VOLKRAJ,N,2,0;KSTRANA,N,3,0;PORCISLO,N,2,0;JMENO,C,40;PRIJMENI,C,30;TITULPRED,C,20;TITULZA,C,15;VEK,N,2,0;POVOLANI,C,30;BYDLISTEN,C,40;BYDLISTEK,N,6,0;PSTRANA,N,3,0;NSTRANA,N,3,0;PLATNOST,N,1,0;POCHLASU,N,7,0;POCPROC,N,6,2;POCPROCVSE,N,6,2;MANDAT,N,1,0;PORADIMAND,N,2,0;PORADINAHR,N,2,0
13;18;11;Růžena;Boková;;;55;důchodce;Rožnov pod Radhoštěm;544841;99;156;0;;;;;;
13;18;12;Michal;Zabloudil;;;23;dělník;Koryčany;588601;156;156;0;;;;;;
13;18;13;Petr;Matysek;Mgr.;;64;důchodce;Ostrava;4;99;156;0;;;;;;
13;18;14;Olga;Sosnová;;;67;důchodce;Karviná;598917;156;156;0;;;;;;
13;18;15;Přemysl;Pekárek;Ing.;;70;důchodce;Ostrava;4;99;156;0;;;;;;
13;18;16;Evžen;Gavron;Ing.;;68;důlní záchranář;Ostrava;4;99;156;0;;;;;;
13;18;17;Miroslav;Tesárek;;;61;důchodce;Ostrava;4;99;156;0;;;;;;
13;18;18;Jiří;Sršeň;;;33;technolog;Ústí nad Orlicí;579891;156;156;0;;;;;;
13;18;19;Lubomír;Karbula;;;59;technik;Ostrava;4;99;156;0;;;;;;
13;18;20;Milan;Barabáš;;;30;zedník;Ostrava;4;156;156;0;;;;;;
13;18;21;Milan;Vasilik;;;42;dělník;Ostrava;4;156;156;0;;;;;;
13;18;22;Josef;Davidík;;;62;bezpečnostní pracovník;Ostrava;4;156;156;0;;;;;;
13;20;1;Radek;Vondráček;Mgr.;;39;advokát;Kroměříž;588296;99;768;0;;;;;;
13;20;2;Margita;Balaštíková;;;46;ředitelka hřebčína Napajedla;Tupesy;592722;99;768;0;;;;;;
13;20;3;Pavel;Volčík;MUDr.;;63;lékař;Vsetín;541630;99;768;0;;;;;;
13;20;4;Vladimír;Zejdl;Ing.;;55;krizový manažer;Staré Město;550752;768;768;0;;;;;;
13;20;5;Jiří;Veselý;Mgr.;;38;specialista IT;Otrokovice;585599;768;768;0;;;;;;
13;20;6;Pavel;Hájek;Ing.;;43;podnikatel;Zlín;585068;768;768;0;;;;;;
13;20;7;Roman;Heinz;Ing.;;32;konstruktér;Sehradice;585734;768;768;0;;;;;;
13;20;8;Lubomír;Bocheza;;;55;OSVČ;Kroměříž;588296;768;768;0;;;;;;
13;20;9;Lenka;Vičarová;;;53;ředitelka;Rožnov pod Radhoštěm;544841;99;768;0;;;;;;
13;20;10;Jiří;Plášek;Ing.;;33;konstruktér-technolog;Sehradice;585734;768;768;0;;;;;;
13;20;11;Martina;Hulínová;;;22;studentka;Zlín;585068;99;768;0;;;;;;
13;20;12;František;Sába;PhDr.Mgr.;MPA;58;podnikatel;Valašské Klobouky;585891;99;768;0;;;;;;
13;20;13;Pavol;Skalka;MUDr.;;52;lékař;Vizovice;585939;768;768;0;;;;;;
13;20;14;Helena;Lepciová;Ing.;;49;ředitelka;Zlín;585068;99;768;0;;;;;;
13;20;15;Otto;Walter;;;58;jednatel;Vsetín;541630;768;768;0;;;;;;
13;20;16;Vladimír;Boráň;Ing.;;61;ředitel;Kunovice;550744;768;768;0;;;;;;
13;20;17;Tomáš;Filip;Ing.;;46;vedoucí odboru investic;Valašské Meziříčí;545058;768;768;0;;;;;;
13;20;18;Karel;Pavelka;MUDr.;;44;lékař;Napajedla;585513;768;768;0;;;;;;
13;20;19;Karel;Polák;Ing.;;61;vývojový pracovník;Traplice;592706;768;768;0;;;;;;
13;20;20;Julie;Škrabánková;Ing.;;43;obchodní zástupkyně;Leskovec;544264;768;768;0;;;;;;
13;20;21;Jiří;Javora;MUDr.;;40;lékař;Kroměříž;588296;768;768;0;;;;;;
13;20;22;Lenka;Střálková;Ing.;;45;PR specialistka;Rožnov pod Radhoštěm;544841;768;768;0;;;;;;
13;21;1;Vladimír;Koníček;RNDr.;;49;pedagog;Boršice;592064;47;47;0;;;;;;
13;21;2;Marie;Pěnčíková;Ing.;;33;ekonomka;Morkovice-Slížany;588768;47;47;0;;;;;;
13;21;3;Vladimír;Místecký;;;61;starosta obce Poličná;Poličná;500071;47;47;0;;;;;;
13;21;4;Evžen;Krahula;Mgr.;;56;pedagog;Brumov-Bylnice;585114;47;47;0;;;;;;
13;21;5;Věra;Lovecká;Mgr.;;50;vedoucí knihovny;Uherský Brod;592731;99;47;0;;;;;;
13;21;6;Petr;Polášek;Ing.;;49;podnikatel;Rožnov pod Radhoštěm;544841;47;47;0;;;;;;
13;21;7;Jiří;Jablunka;Ing.;;49;pracovník Finanční správy;Zborovice;589187;99;47;0;;;;;;
13;21;8;Antonín;Blažek;JUDr.;;34;advokátní koncipient;Kunovice;550744;99;47;0;;;;;;
13;21;9;Pavlína;Procházková;;;36;starostka obce;Počenice-Tetětice;588865;99;47;0;;;;;;
13;21;10;Anna;Chocholatá;;;45;zdravotní sestra;Zlín;585068;47;47;0;;;;;;
13;21;11;Esma;Opravilová;Ing.;;40;manažer;Kroměříž;588296;47;47;0;;;;;;
13;21;12;Ivan;Mařák;Ing.;;51;náměstek hejtmana ZLK;Uherské Hradiště;592005;47;47;0;;;;;;
13;21;13;Jiří;Varga;Ing.;;58;předs.Okres.výboru KSČM Vsetín;Valašské Meziříčí;545058;47;47;0;;;;;;
13;21;14;Josef;Čejka;JUDr.;;64;advokát;Žlutava;586013;47;47;0;;;;;;
13;21;15;Ivan;Juřena;;;41;obchodní ředitel;Chropyně;588512;99;47;0;;;;;;
13;21;16;Zdeněk;Vejpustek;;;64;mistr odborného výcviku;Vsetín;541630;47;47;0;;;;;;
13;21;17;Vítězslav;Lapčík;Ing.;;48;jednatel společnosti;Kněžpole;592269;47;47;0;;;;;;
13;21;18;František;Kašpar;;;56;technik;Otrokovice;585599;47;47;0;;;;;;
13;21;19;Pavel;Kroča;Ing.;;54;podnikatel;Uherské Hradiště;592005;47;47;0;;;;;;
13;21;20;Dáša;Bazalková;;;66;dělnice;Branky;541648;47;47;0;;;;;;
13;21;21;Jaroslav;Procházka;RSDr.;;62;manažer;Kroměříž;588296;47;47;0;;;;;;
13;21;22;Jaroslav;Kovařík;;;65;technik;Valašské Klobouky;585891;47;47;0;;;;;;
13;22;1;Ivo;Spáčil;Ing.;;47;ekonom;Kroměříž;588296;764;764;0;;;;;;
13;22;2;Marie;Hořčicová;;;56;podnikatelka;Nový Hrozenkov;544566;764;764;0;;;;;;
13;22;3;Petr;Franc;;;30;podnikatel;Zlín;585068;764;764;0;;;;;;
13;22;4;Pavel;Dočkal;;;52;OSVČ;Sazovice;585726;764;764;0;;;;;;
13;22;5;Pavel;Horák;;;64;ředitel centra pro ZTP;Zlín;585068;764;764;0;;;;;;
13;22;6;František;Červený;Ing.;;67;odborný ekonomický poradce;Kostelec u Holešova;588610;99;764;0;;;;;;
13;22;7;Dalibor;Adamec;Ing.;;31;podnikatel;Kroměříž;588296;764;764;0;;;;;;
13;22;8;Josef;Brázdil;;;50;OSVČ;Míškovice;588750;764;764;0;;;;;;
13;22;9;Jaroslav;Brůžička;;;29;podnikatel;Zlín;585068;764;764;0;;;;;;
13;22;10;Josef;Skalník;RNDr.;;85;biochemik;Bílovice nad Svitavou;582824;764;764;0;;;;;;
13;22;11;Vladimír;Brůžička;;;57;řidič;Zlín;585068;99;764;0;;;;;;
13;22;12;Tomáš;Holomel;;;22;student;Kvasice;588644;764;764;0;;;;;;
13;22;13;Jindřich;Hlavička;;;31;tiskař;Zlín;585068;764;764;0;;;;;;
13;22;14;Vojtěch;Solanský;;;28;opravář aut;Kroměříž;588296;764;764;0;;;;;;
13;22;15;Zdeněk;Novotný;;;37;řidič;Halenkov;542679;764;764;0;;;;;;
13;22;16;Filip;Tomšů;;;30;skladník;Zlín;585068;764;764;0;;;;;;
13;22;17;Jakub;Zach;;;29;podnikatel;Kroměříž;588296;764;764;0;;;;;;
13;22;18;Anna;Novosadová;;;59;důchodkyně;Halenkov;542679;764;764;0;;;;;;
13;22;19;David;Navrátil;;;30;podnikatel;Zlín;585068;764;764;0;;;;;;
13;22;20;Jaroslav;Dittrich;;;28;projektant;Kroměříž;588296;764;764;0;;;;;;
13;22;21;František;Šulák;;;65;technik;Halenkov;542679;99;764;0;;;;;;
13;22;22;Jana;Kocurková;;;73;důchodkyně;Halenkov;542679;764;764;0;;;;;;
13;23;1;Michal;Berg;BcA.;;33;internetový podnikatel a publ.;Vsetín;541630;5;5;0;;;;;;
13;23;2;Kateřina;Zukalová;;;46;místostarostka obce Seninka;Seninka;544906;5;5;0;;;;;;
13;23;3;Vilém;Jurek;Ing.;;28;ekolog, odborný pracovník;Šumice;592676;5;5;0;;;;;;
13;23;4;Kateřina;Bačová;PhDr.;;48;spisovatelka publikující;Bojkovice;592048;5;5;0;;;;;;
13;23;5;František;Šulgan;Ing.;;57;samostatný odborný pracovník;Rožnov pod Radhoštěm;544841;5;5;0;;;;;;
13;23;6;Roman;Jílek;Ing.;;46;starosta obce Boršice;Boršice;592064;5;5;0;;;;;;
13;23;7;Jitka;Dvorská;Mgr.;;55;pedagog volného času;Valašské Meziříčí;545058;99;5;0;;;;;;
13;23;8;Petr;Jelínek;;;39;projektový pracovník;Rožnov pod Radhoštěm;544841;5;5;0;;;;;;
13;23;9;Bohuslava;Pajurková;Ing.;;52;učitelka na Střední zemědělské;Rožnov pod Radhoštěm;544841;5;5;0;;;;;;
13;23;10;Richard;Kreml;MUDr.;;42;lékař,ortopéd;Kroměříž;588296;5;5;0;;;;;;
13;23;11;Martin;Davidov;Bc.;;40;vedoucí ekocentra;Zlín;585068;99;5;0;;;;;;
13;23;12;Martina;Koutňáková;;;38;finanční manažerka;Kroměříž;588296;5;5;0;;;;;;
13;23;13;Tomáš;Husa;MUDr.;;36;lékař-nemocnice Vsetín;Vsetín;541630;5;5;0;;;;;;
13;23;14;Markéta;Caklová;Mgr.;;43;učitelka;Kroměříž;588296;5;5;0;;;;;;
13;23;15;Bohuslav;Sedláček;Mgr. et Mgr.;;34;učitel na základní škole;Valašské Meziříčí;545058;99;5;0;;;;;;
13;23;16;Zuzana;Vachůnová;Bc.;;26;stážistka v Evropském parlam.;Frenštát pod Radhoštěm;599344;5;5;0;;;;;;
13;23;17;Petr;Jurča;Ing.;;31;konstruktér;Zlín;585068;5;5;0;;;;;;
13;23;18;Pavel;Hrnčiřík;Mgr.;;56;učitel MG, SZŠ a VOŠ Vsetín;Vsetín;541630;99;5;0;;;;;;
13;23;19;Petra;Vacková;MgA.;;29;ref. propagace Měst. Div. Zlín;Zlín;585068;5;5;0;;;;;;
13;23;20;Martin;Štecher;;;37;správce nemovitostí;Korytná;592285;99;5;0;;;;;;
13;23;21;Jan;Talafant;Bc.;MSc.;43;nakladatel;Kroměříž;588296;5;5;0;;;;;;
13;23;22;Marek;Volařík;Ing.;;37;geodet-projektový manažer;Luhačovice;585459;5;5;0;;;;;;
13;24;1;Josef;Petr;Mgr.A.;;43;akademický sochař, restaurátor;Tlumačov;585858;55;55;0;;;;;;
13;24;2;Tomáš;Hamrlík;Mgr.;;30;ředitel muzea;Rudice;592552;55;55;0;;;;;;
13;24;3;Tomáš;Zábojník;Bc.;;32;výtahový technik;Bílovice;592030;55;55;0;;;;;;
13;24;4;Jiří;Válka;;;43;dělník;Vsetín;541630;55;55;0;;;;;;
13;24;5;Marie;Ešlerová;;;64;učitelka v.v.;Kvasice;588644;55;55;0;;;;;;
13;24;6;Miroslav;Král;;;22;počítačový technik;Tlumačov;585858;55;55;0;;;;;;
13;24;7;Vladimír;Vlček;;;57;strojní zámečník;Otrokovice;585599;55;55;0;;;;;;
13;24;8;Martin;Zábojník;;;39;zedník;Bílovice;592030;55;55;0;;;;;;
13;24;9;Gustav;Matoška;;;31;geodet;Vsetín;541630;99;55;0;;;;;;
13;24;10;Petr;Hübel;;;65;světelný technik;Tlumačov;585858;99;55;0;;;;;;
13;24;11;Daniela;Králová;;;51;pracovnice ve školství;Tlumačov;585858;55;55;0;;;;;;
13;24;12;Leoš;Thomayer;;;41;průvodce na zámku Holešov;Zlín;585068;99;55;0;;;;;;
13;24;13;Vratislav;Brázdil;;;37;prac. městs. kultur. střediska;Holešov;588458;99;55;0;;;;;;
13;24;14;Lubomír;Tomanec;;;54;výtvarník;Břest;588385;99;55;0;;;;;;
13;24;15;Petr;Klapil;;;40;městský strážník;Kroměříž;588296;99;55;0;;;;;;
13;24;16;Lubomír;Vymětal;;;54;chemik-laborant;Holešov;588458;99;55;0;;;;;;
13;24;17;Roman;Oharek;;;51;podnikatel v kamenoprůmyslu;Otrokovice;585599;99;55;0;;;;;;
13;24;18;Oldřich;Přikryl;;;53;podnikatel v kamenoprůmyslu;Kroměříž;588296;99;55;0;;;;;;
13;24;19;Radomíra;Pláňavová;;;56;sociální asistentka;Kroměříž;588296;99;55;0;;;;;;
13;24;20;Eva;Mikešová;;;70;chemik;Bojkovice;592048;99;55;0;;;;;;
13;24;21;Zuzana;Čechová;;;25;sklářský designer;Kroměříž;588296;99;55;0;;;;;;
13;24;22;Květuše;Přikrylová;;;50;zootechnik;Hulín;588491;99;55;0;;;;;;
14;1;1;Lubomír;Zaorálek;PhDr.;;57;VŠ pedagog;Ostrava;4;7;7;0;;;;;;
14;1;2;Ladislav;Šincl;Ing.;;48;ekonom;Karviná;598917;7;7;0;;;;;;
14;1;3;Adam;Rykala;Ing.;;27;ekonom;Ostrava;4;7;7;0;;;;;;
14;1;4;Pavlína;Nytrová;Ing.;;45;ekonom;Frýdek-Místek;598003;7;7;0;;;;;;
14;1;5;Václav;Klučka;Ing.;;60;OSVČ;Opava;505927;7;7;0;;;;;;
14;1;6;Dana;Váhalová;Mgr.;;47;OSVČ;Starý Jičín;599905;7;7;0;;;;;;
14;1;7;Ladislav;Velebný;;;56;OSVČ;Dolní Moravice;597287;7;7;0;;;;;;
14;1;8;Zdeněk;Osmanczyk;Ing.;;59;primátor;Havířov;555088;7;7;0;;;;;;
14;1;9;Barbora;Jelonková;MVDr.;;41;veterinární lékařka;Ostrava;4;7;7;0;;;;;;
14;1;10;Radim;Turek;Mgr.;;42;pedagog;Třinec;598810;7;7;0;;;;;;
14;1;11;Ludmila;Juráňová;;;58;starostka;Raduň;509841;7;7;0;;;;;;
14;1;12;Jaroslav;Kala;Ing.;;55;místostarosta;Rýmařov;597783;7;7;0;;;;;;
14;1;13;Jaroslav;Dvořák;PhDr.;;37;starosta;Nový Jičín;599191;7;7;0;;;;;;
14;1;14;Alfréd;Michalík;Ing.;;69;ekonom;Bohumín;599051;7;7;0;;;;;;
14;1;15;Petr;Mihálik;Ing.;;53;místostarosta;Ostrava;4;7;7;0;;;;;;
14;1;16;Pavel;Kawulok;Mgr.;;33;právník;Hrádek;512176;7;7;0;;;;;;
14;1;17;Zdeňka;Jordánová;;;61;starostka;Hrabyně;507261;7;7;0;;;;;;
14;1;18;Michal;Brunclík;Ing.;;34;místostarosta;Krnov;597520;7;7;0;;;;;;
14;1;19;Jaroslav;Štekbauer;;;64;elektrotechnik;Fulnek;599352;7;7;0;;;;;;
14;1;20;Petr;Procházka;;;40;místostarosta;Český Těšín;598933;7;7;0;;;;;;
14;1;21;Danuše;Dědicová;Bc.;;61;metodik pedagogiky;Ostrava;4;7;7;0;;;;;;
14;1;22;Luděk;Žáček;Ing.;;62;ředitel akciové společnosti;Hukvaldy;598691;7;7;0;;;;;;
14;1;23;Zbyněk;Petruška;Ing.;;32;místostarosta;Kyjovice;512907;7;7;0;;;;;;
14;1;24;Vladimír;Jedlička;;;57;místostarosta;Bruntál;597180;7;7;0;;;;;;
14;1;25;Robert;Halamíček;Ing.;;34;vedoucí provozu;Frenštát pod Radhoštěm;599344;7;7;0;;;;;;
14;1;26;Jarmila;Skálová;;;59;starostka;Petřvald;599085;7;7;0;;;;;;
14;1;27;Vítězslav;Sliž;Ing.;;30;IT specialista - programátor;Ostrava;4;7;7;0;;;;;;
14;1;28;Vladislav;Jopek;;;38;elektrotechnik;Milíkov;507547;7;7;0;;;;;;
14;1;29;Vladimír;Vícha;Bc.;;56;dispečer zasilatelství;Branka u Opavy;554197;7;7;0;;;;;;
14;1;30;Alena;Krušinová;Mgr.;;54;starostka;Krnov;597520;7;7;0;;;;;;
14;1;31;Miroslav;Vlček;;;59;asistent senátora;Zbyslavice;568449;99;7;0;;;;;;
14;1;32;Tomáš;Hanzel;;;37;primátor;Karviná;598917;7;7;0;;;;;;
14;1;33;Antonín;Pohludka;;;52;důchodce;Horní Bludovice;598178;7;7;0;;;;;;
14;1;34;David;Rudol;;;37;elektrotechnik;Kozmice;547182;7;7;0;;;;;;
14;1;35;Jan;Urban;;;62;tajemník OS ČSTV;Bruntál;597180;7;7;0;;;;;;
14;1;36;Helena;Wojdylová;;;53;referentka;Studénka;599921;7;7;0;;;;;;
14;2;1;Jiří;Zapletal;Ing.;;33;jednatel, živnostník i zaměst.;Ostrava;4;714;714;0;;;;;;
14;2;2;Petr;Veselý;Ing.;;40;specialista logistiky;Brušperk;598038;714;714;0;;;;;;
